Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141,Health,,Name,2022,"1,000-9,999",Unknown
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141,Health,,Social Security Number,2022,"1,000-9,999",Unknown
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141,Health,,Full Date of Birth,2022,"1,000-9,999",Unknown
11236,07/02/2021 12:00:00 AM,10/20/2021 12:00:00 AM,Theft or Mistake,2020-08-17T00:00:00,2021-07-02T00:00:00,"J.B. Hunt Transport, Inc.",,3798,Business,Transportation,Name,2022,"1,000-9,999",300-399
11236,07/02/2021 12:00:00 AM,10/20/2021 12:00:00 AM,Theft or Mistake,2020-08-17T00:00:00,2021-07-02T00:00:00,"J.B. Hunt Transport, Inc.",,3798,Business,Transportation,Social Security Number,2022,"1,000-9,999",300-399
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712,Finance,,Social Security Number,2022,"1,000-9,999",Unknown
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712,Finance,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",Unknown
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712,Finance,,Name,2022,"1,000-9,999",Unknown
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657,Finance,,Financial & Banking Information,2022,500-999,1-99
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657,Finance,,Other,2022,500-999,1-99
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657,Finance,,Name,2022,500-999,1-99
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095,Business,Retail,Name,2022,"1,000-9,999",Unknown
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095,Business,Retail,Social Security Number,2022,"1,000-9,999",Unknown
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095,Business,Retail,Name,2022,"1,000-9,999",Unknown
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095,Business,Retail,Social Security Number,2022,"1,000-9,999",Unknown
11256,10/22/2021 12:00:00 AM,11/16/2021 12:00:00 AM,Cyberattack,2020-09-26T00:00:00,2021-10-27T00:00:00,"Diode Dynamics, L.L.C.",Skimmers,1462,Business,Retail,Name,2022,"1,000-9,999",300-399
11256,10/22/2021 12:00:00 AM,11/16/2021 12:00:00 AM,Cyberattack,2020-09-26T00:00:00,2021-10-27T00:00:00,"Diode Dynamics, L.L.C.",Skimmers,1462,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",300-399
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Other,2022,500-999,1-99
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Name,2022,500-999,1-99
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Social Security Number,2022,500-999,1-99
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Full Date of Birth,2022,500-999,1-99
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Health Insurance Policy or ID Number,2022,500-999,1-99
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895,Health,,Medical Information,2022,500-999,1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Medical Information,2022,"1,000-9,999",1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Name,2022,"1,000-9,999",1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Social Security Number,2022,"1,000-9,999",1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945,Health,,Full Date of Birth,2022,"1,000-9,999",1-99
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095,Business,Web Services,Name,2022,"10,000-49,999",1-99
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095,Business,Web Services,Social Security Number,2022,"10,000-49,999",1-99
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095,Business,Web Services,Driver's License or Washington ID Card Number,2022,"10,000-49,999",1-99
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095,Business,Web Services,Full Date of Birth,2022,"10,000-49,999",1-99
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278,Business,Other,Financial & Banking Information,2022,"1,000-9,999",1-99
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278,Business,Other,Name,2022,"1,000-9,999",1-99
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278,Business,Other,Social Security Number,2022,"1,000-9,999",1-99
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596,Business,Other,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596,Business,Other,Medical Information,2022,"1,000-9,999",1-99
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596,Business,Other,Name,2022,"1,000-9,999",1-99
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596,Business,Other,Social Security Number,2022,"1,000-9,999",1-99
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596,Business,Other,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99
11272,11/03/2021 12:00:00 AM,12/01/2021 12:00:00 AM,Cyberattack,2021-09-19T00:00:00,2021-09-22T00:00:00,"HealthCare, Inc. ",Unclear/unknown,625,Health,,Name,2022,500-999,1-99
11272,11/03/2021 12:00:00 AM,12/01/2021 12:00:00 AM,Cyberattack,2021-09-19T00:00:00,2021-09-22T00:00:00,"HealthCare, Inc. ",Unclear/unknown,625,Health,,Full Date of Birth,2022,500-999,1-99
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712,Business,Other,Name,2022,"1,000-9,999",1-99
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712,Business,Other,Social Security Number,2022,"1,000-9,999",1-99
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712,Business,Other,Full Date of Birth,2022,"1,000-9,999",1-99
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712,Business,Other,Passport Number,2022,"1,000-9,999",1-99
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731,Business,Other,Name,2022,500-999,1-99
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731,Business,Other,Social Security Number,2022,500-999,1-99
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731,Business,Other,Financial & Banking Information,2022,500-999,1-99
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357,Health,,Name,2022,"10,000-49,999",1-99
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357,Health,,Social Security Number,2022,"10,000-49,999",1-99
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357,Health,,Full Date of Birth,2022,"10,000-49,999",1-99
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357,Health,,Health Insurance Policy or ID Number,2022,"10,000-49,999",1-99
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357,Health,,Medical Information,2022,"10,000-49,999",1-99
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581,Business,Web Services,Unique Private Key (e.g. used to authenticate or sign an electronic record),2022,"1,000-9,999",Unknown
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581,Business,Web Services,Username and Password/Security Question Answers,2022,"1,000-9,999",Unknown
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581,Business,Web Services,Email Address and Password/Security Question Answers,2022,"1,000-9,999",Unknown
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Name,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Social Security Number,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Financial & Banking Information,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Full Date of Birth,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Unique Private Key (e.g. used to authenticate or sign an electronic record),2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Medical Information,2022,"1,000-9,999",1-99
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313,Health,,Other,2022,"1,000-9,999",1-99
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748,Business,Retail,Name,2022,500-999,Unknown
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748,Business,Retail,Social Security Number,2022,500-999,Unknown
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748,Business,Retail,Driver's License or Washington ID Card Number,2022,500-999,Unknown
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748,Business,Retail,Passport Number,2022,500-999,Unknown
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748,Business,Retail,Email Address and Password/Security Question Answers,2022,500-999,Unknown
11285,11/12/2021 12:00:00 AM,12/16/2021 12:00:00 AM,Cyberattack,2021-11-11T00:00:00,2021-11-12T00:00:00,"Cirrus Asset Management, Inc.",Ransomware,568,Business,Other,Name,2022,500-999,1-99
11285,11/12/2021 12:00:00 AM,12/16/2021 12:00:00 AM,Cyberattack,2021-11-11T00:00:00,2021-11-12T00:00:00,"Cirrus Asset Management, Inc.",Ransomware,568,Business,Other,Social Security Number,2022,500-999,1-99
11286,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tennis Warehouse, LLC",,18228,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown
11286,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tennis Warehouse, LLC",,18228,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown
11287,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tackle Warehouse, LLC",,10942,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown
11287,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tackle Warehouse, LLC",,10942,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown
11288,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Running Warehouse, LLC",,17556,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown
11288,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Running Warehouse, LLC",,17556,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown
11289,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Skate Warehouse, LLC",,8655,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",Unknown
11289,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Skate Warehouse, LLC",,8655,Business,Retail,Email Address and Password/Security Question Answers,2022,"1,000-9,999",Unknown
11299,08/12/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Cyberattack,2021-02-12T00:00:00,2021-10-26T00:00:00,Heirloom Roses,Malware,3118,Business,Retail,Name,2022,"1,000-9,999",200-299
11299,08/12/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Cyberattack,2021-02-12T00:00:00,2021-10-26T00:00:00,Heirloom Roses,Malware,3118,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",200-299
11303,11/19/2021 12:00:00 AM,01/07/2022 12:00:00 AM,Cyberattack,2021-11-13T00:00:00,,"BearTooth Mapping, Inc.",Malware,4774,Business,Software,Username and Password/Security Question Answers,2022,"1,000-9,999",Unknown
11303,11/19/2021 12:00:00 AM,01/07/2022 12:00:00 AM,Cyberattack,2021-11-13T00:00:00,,"BearTooth Mapping, Inc.",Malware,4774,Business,Software,Email Address and Password/Security Question Answers,2022,"1,000-9,999",Unknown
11304,10/10/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2019-11-01T00:00:00,2021-08-31T00:00:00,Penn LLC d/b/a PulseTV,Malware,4302,Business,Retail,Name,2022,"1,000-9,999",500+
11304,10/10/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2019-11-01T00:00:00,2021-08-31T00:00:00,Penn LLC d/b/a PulseTV,Malware,4302,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",500+
11304,10/10/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2019-11-01T00:00:00,2021-08-31T00:00:00,Penn LLC d/b/a PulseTV,Malware,4302,Business,Retail,Email Address and Password/Security Question Answers,2022,"1,000-9,999",500+
11305,11/16/2021 12:00:00 AM,12/20/2021 12:00:00 AM,Cyberattack,2021-08-17T00:00:00,2021-10-11T00:00:00,"J.C. Penney Corporation, Inc. Pension Plan",Ransomware,1147,Business,Retail,Name,2022,"1,000-9,999",1-99
11305,11/16/2021 12:00:00 AM,12/20/2021 12:00:00 AM,Cyberattack,2021-08-17T00:00:00,2021-10-11T00:00:00,"J.C. Penney Corporation, Inc. Pension Plan",Ransomware,1147,Business,Retail,Full Date of Birth,2022,"1,000-9,999",1-99
11305,11/16/2021 12:00:00 AM,12/20/2021 12:00:00 AM,Cyberattack,2021-08-17T00:00:00,2021-10-11T00:00:00,"J.C. Penney Corporation, Inc. Pension Plan",Ransomware,1147,Business,Retail,Other,2022,"1,000-9,999",1-99
11306,11/01/2021 12:00:00 AM,12/22/2021 12:00:00 AM,Cyberattack,2021-04-01T00:00:00,2021-11-01T00:00:00,Pro Wrestling Tees,Malware,581,Business,Clothing,Name,2022,500-999,200-299
11306,11/01/2021 12:00:00 AM,12/22/2021 12:00:00 AM,Cyberattack,2021-04-01T00:00:00,2021-11-01T00:00:00,Pro Wrestling Tees,Malware,581,Business,Clothing,Financial & Banking Information,2022,500-999,200-299
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Name,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Social Security Number,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Full Date of Birth,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Medical Information,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Email Address and Password/Security Question Answers,2022,"1,000-9,999",1-99
11321,12/12/2021 12:00:00 AM,12/30/2021 12:00:00 AM,Cyberattack,2021-12-07T00:00:00,2021-12-12T00:00:00,"McMenamins, Inc.",Ransomware,4693,Business,Hospitality,Other,2022,"1,000-9,999",1-99
